timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1692910658596,5996,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-288,text,true,,3261,155,951,951,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,5996,0,281
1692910658707,5967,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-320,text,true,,3261,155,950,950,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,5967,0,280
1692910659073,5612,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-115,text,true,,3261,155,949,949,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,5612,0,272
1692910658378,6854,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-42,text,true,,3261,155,948,948,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,6854,0,644
1692910659079,6444,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-126,text,true,,3261,155,947,947,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,6444,0,270
1692910658492,7283,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-15,text,true,,3261,155,946,946,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7283,0,498
1692910658746,7140,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-34,text,true,,3261,155,945,945,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7140,0,281
1692910658804,7186,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-46,text,true,,3261,155,944,944,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7186,0,260
1692910658808,7246,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-50,text,true,,3261,155,943,943,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7246,0,256
1692910658735,7432,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-33,text,true,,3261,155,942,942,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7432,0,267
1692910659072,7141,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-112,text,true,,3261,155,941,941,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7141,0,273
1692910659078,7458,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-123,text,true,,3261,155,940,940,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7458,0,277
1692910659077,7477,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-119,text,true,,3261,155,939,939,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7477,0,268
1692910658884,7741,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-103,text,true,,3261,155,938,938,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7741,0,450
1692910659078,7632,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-120,text,true,,3261,155,937,937,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7632,0,272
1692910658730,7995,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-28,text,true,,3261,155,936,936,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7995,0,273
1692910658747,8014,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-35,text,true,,3261,155,935,935,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8014,0,280
1692910659079,7695,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-125,text,true,,3261,155,934,934,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7695,0,271
1692910659087,7738,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-130,text,true,,3261,155,933,933,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7738,0,263
1692910658839,8037,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-76,text,true,,3261,155,932,932,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8037,0,289
1692910659076,7801,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-122,text,true,,3261,155,931,931,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7801,0,269
1692910658768,8131,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-40,text,true,,3261,155,930,930,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8131,0,298
1692910658804,8156,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-47,text,true,,3261,155,929,929,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8156,0,263
1692910658783,8259,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-41,text,true,,6354,155,928,928,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8259,0,283
1692910658855,8197,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-96,text,true,,166,155,927,927,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8197,0,337
1692910659074,8164,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-121,text,true,,3261,155,926,926,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8164,0,275
1692910658753,8514,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-322,text,true,,3261,155,925,925,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8514,0,274
1692910660118,7150,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-304,text,true,,166,155,924,924,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7150,0,269
1692910658791,8589,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-44,text,true,,3261,155,923,923,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8589,0,266
1692910658787,8598,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-43,text,true,,166,155,922,922,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8598,0,271
1692910658765,8676,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-37,text,true,,166,155,921,921,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8676,0,293
1692910658766,8686,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-38,text,true,,166,155,920,920,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8686,0,298
1692910658767,8699,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-39,text,true,,166,155,919,919,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8699,0,291
1692910658804,8773,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-45,text,true,,3261,155,918,918,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8773,0,263
1692910659595,8176,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-195,text,true,,3261,155,917,917,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8176,0,926
1692910660062,7716,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-256,text,true,,3261,155,916,916,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7716,0,488
1692910659242,8611,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-605,text,true,,3261,155,915,915,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8611,0,1453
1692910660904,7099,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-311,text,true,,3261,155,914,914,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7099,0,277
1692910661133,7007,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-315,text,true,,3261,155,913,913,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7007,0,250
1692910658810,9401,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-52,text,true,,3261,155,912,912,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,9401,0,257
1692910661712,6512,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-394,text,true,,3261,155,911,911,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,6512,0,774
1692910661138,7160,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-317,text,true,,3261,155,910,910,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7160,0,251
1692910661271,7126,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-335,text,true,,3261,155,909,909,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7126,0,545
1692910660004,8505,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-270,text,true,,3261,155,908,908,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8505,0,1319
1692910661752,6799,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-465,text,true,,3261,155,907,907,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,6799,0,864
1692910661725,6862,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-407,text,true,,3261,155,906,906,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,6862,0,951
1692910661743,6849,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-444,text,true,,3261,155,905,905,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,6849,0,943
1692910660119,8493,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-297,text,true,,3261,155,904,904,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8493,0,268
1692910661730,7325,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-419,text,true,,3261,155,903,903,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7325,0,946
1692910661733,7459,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-432,text,true,,3261,155,902,902,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7459,0,943
1692910660679,8647,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-310,text,true,,3261,155,901,901,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8647,0,234
1692910662962,6586,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-490,text,true,,3261,155,900,900,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,6586,0,240
1692910661243,8325,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-330,text,true,,3261,155,899,899,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8325,0,258
1692910663122,6669,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-526,text,true,,3261,155,898,898,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,6669,0,246
1692910661230,8656,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-326,text,true,,3261,155,897,897,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8656,0,269
1692910661252,8668,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-332,text,true,,3261,155,896,896,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8668,0,314
1692910661254,8707,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-334,text,true,,3261,155,895,895,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8707,0,247
1692910663086,6884,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-523,text,true,,3261,155,894,894,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,6884,0,269
1692910661734,8254,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-434,text,true,,3261,155,893,893,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8254,0,942
1692910661729,8271,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-416,text,true,,3261,155,892,892,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8271,0,947
1692910663078,6927,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-517,text,true,,3261,155,891,891,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,6927,0,273
1692910661704,8337,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-393,text,true,,3261,155,890,890,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8337,0,280
1692910661614,8435,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-389,text,true,,3261,155,889,889,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8435,0,617
1692910663056,7055,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-513,text,true,,3261,155,888,888,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7055,0,268
1692910663082,7067,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-522,text,true,,3261,155,887,887,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7067,0,269
1692910661746,8464,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-452,text,true,,3261,155,886,886,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8464,0,885
1692910661765,8503,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-477,text,true,,3261,155,885,885,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8503,0,1269
1692910662960,7380,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-489,text,true,,3261,155,884,884,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7380,0,242
1692910663028,7456,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-509,text,true,,3261,155,883,883,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7456,0,264
1692910663016,7510,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-506,text,true,,3261,155,882,882,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7510,0,262
1692910663080,7466,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-518,text,true,,3261,155,881,881,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7466,0,271
1692910663129,7583,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-533,text,true,,3261,155,880,880,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7583,0,332
1692910663215,7848,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-551,text,true,,3261,155,879,879,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7848,0,398
1692910663493,7628,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-662,text,true,,3261,155,878,878,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7628,0,757
1692910663440,7841,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-808,text,true,,3261,155,877,877,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,7841,0,970
1692910663699,8036,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-930,text,true,,3261,155,876,876,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8036,0,1963
1692910663694,8057,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-923,text,true,,3261,155,875,875,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8057,0,2094
1692910663773,8289,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-999,text,true,,3261,155,874,874,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8289,0,1817
1692910663763,8329,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-987,text,true,,3261,155,873,873,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8329,0,2315
1692910663645,8484,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-870,text,true,,3261,155,872,872,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8484,0,832
1692910663439,8701,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-800,text,true,,3261,155,871,871,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8701,0,993
1692910663494,8760,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-622,text,true,,3261,155,870,870,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8760,0,2849
1692910663195,9067,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-548,text,true,,3261,155,869,869,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,9067,0,350
1692910663749,8717,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-969,text,true,,3261,155,868,868,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8717,0,2099
1692910663707,8791,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-936,text,true,,3261,155,867,867,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8791,0,2905
1692910663716,8816,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-944,text,true,,3261,155,866,866,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8816,0,2229
1692910663747,8856,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-963,text,true,,3261,155,865,865,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8856,0,2803
1692910663778,8850,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-983,text,true,,3261,155,864,864,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,8850,0,2599
1692910663377,9290,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-567,text,true,,3261,155,863,863,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,9290,0,708
1692910663412,9369,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-667,text,true,,3261,155,862,862,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,9369,0,3149
1692910663414,9393,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-678,text,true,,3261,155,861,861,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,9393,0,723
1692910663378,9481,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-575,text,true,,3261,155,860,860,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,9481,0,756
1692910663433,9462,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-744,text,true,,3261,155,859,859,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,9462,0,884
1692910663391,9511,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-602,text,true,,3261,155,858,858,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,9511,0,1157
1692910663749,9263,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-968,text,true,,3261,155,857,857,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,9263,0,2761
1692910663681,9433,HTTP Request - GET,200,OK,Thread Group - Request - 1000 users 1-907,text,true,,3261,155,856,856,https://waarkoop-server.herokuapp.com/api/v1/search/demo/apple,9433,0,1444
